principal component 1,principal component 2
0.07543768845523996,0.7320002648092122
0.5608799602244672,0.1486947797174257
0.6467608406619425,0.44182827952374426
-0.7461566388924222,0.37149934141385876
0.7038270185688136,-0.6819602562204912
0.6908314749614575,-0.40074745419919533
0.11190728143300926,1.0753080877333574
0.07468780620589732,0.7289889339421665
-0.16974388985152467,-1.0635274595486297
0.5903062041325557,0.1036563989809198
-0.8711046117120191,0.3498099433192423
0.18191237099939828,1.0745929063904143
-0.7102211041338585,0.7161160094042421
0.5896768962071781,0.10417484177011652
0.10914029473178055,1.075621056817019
-0.7998812651436424,0.1096246228699009
0.10553640691778066,1.0775977192057835
-0.32175506628955763,0.012452595997790555
-0.32027600904303927,-0.38417428480912996
0.37568901989759956,0.041552431957689845
0.5895873551165942,0.1040275796700629
0.6131092349812386,-0.636271134094164
-0.7657497374554205,-0.031136839318794435
-0.8259672855682361,0.2729494889245977
0.5893710387019744,0.10530424834568
-0.7964819336808902,0.11060215816441823
0.07315492975403698,0.7290641099457749
0.11087519281588587,1.0747250694194328
-0.15420630559130996,-0.6626715873280412
-0.821493483458231,0.36998742431576015
0.5907757679485854,0.10466177948868591
-0.20098736789317834,-0.9225868571983113
-0.16207963003898349,-0.5762985361543677
-0.7188702952595725,0.7149899940894133
-0.2596688200158068,-1.0564579202938356
-0.7448817185107828,-0.037824803830049214
0.6282433670173329,0.45152734940764006
0.6258055908826274,-0.19435044131862664
-0.246713343644271,-0.2659865058786902
0.6230923548832221,-0.2753178200126499
0.592737711850623,0.10713300446576815
0.58678469439071,0.10081698580467449
-0.7983151453236139,0.10867803547509888
0.5929323093328469,0.10658449984194032
0.6839610645676613,0.45320997606627034
0.6338100627938534,-0.26242488705108435
0.6678796329783474,-0.018928741832965335
-0.35414734165853257,-0.3581678594980253
-0.40563374529422586,-0.6285624524974972
-0.7496276311556138,0.3685443125525266
0.5764799135540479,0.4286675185110226
0.5805305720895342,0.09848168834023943
-0.3170178801232462,-0.4972615661341041
-0.32726241305608744,-0.38961396271354054
0.5765934815491931,0.09665090948801106
0.5827293510310645,0.09838988281590563
-0.2008101364718336,-0.9225721722822693
-0.7599602737278972,0.36713095096701964
0.13604529156802592,0.5950697967722232
-0.32773770897815874,-0.3901461892903415
-0.33479442293154216,-0.5373726096939615
0.5885986207906004,0.10315913231042648
-0.2348979841275056,-0.9005290687399962
0.5898349582578735,0.10445620681112242
0.6640594139188802,-0.01969506580620778
-0.865770694107004,0.3542772543143782
-0.8558699341863754,0.23251057132351774
0.5924619117304326,0.10734400670185537
-0.756492743313693,0.36478971378308633
-0.7578557637322205,0.3633139349520389
-0.6810579265666071,-0.045946985448144656
-0.253108490657398,-0.269618130354843
-0.7100769452494238,0.7160491665608398
0.5842210406441777,0.10052249864983268
-0.7575733085920955,0.3618307926639912
-0.6457524162757419,-0.42502245209136014
0.4621724512245308,0.027135628368392478
-0.1585727466808456,-0.6677253527872996
-0.2043189337928953,-0.9240847335235726
0.5832739375684832,0.10045997022875594
0.6406023305644297,0.44759955878981983
-0.2866476770638313,-1.0301943397298274
0.7200776994322557,-0.06166046177596449
0.5971529977059931,0.10893057958298344
-0.7655285775257166,0.3631976408817167
0.06400274537187861,0.7218686248568458
0.6733514931872944,-0.014844347449873174
-0.835821329769971,0.26842606310869044
-0.7541585335432255,0.36562072679830615
-0.2675784139581471,-1.011147159429725
-0.8111350396815329,0.23279169209355768
0.6557482194857078,-0.3114701029828755
-0.7583662100252577,0.3633165592981309
0.02627205855827558,0.4698453608101345
0.5827582351852683,0.09953735947292427
-0.709000037586687,0.7162533408745515
-0.7457133789418093,0.37133216543302305
-0.3974319842572682,-0.7292753712491132
-0.39215883406671836,-0.4759862615697505
-0.7218527509286621,0.7073787256184585
-0.754262974966933,0.3655940877770284
0.6346686487602513,0.4557518902298404
-0.7208211155076587,0.7081920067909931
0.5948774428581087,0.10676788043281651
-0.7496808212597674,0.37000414364458145
0.07453121164008575,0.7297825582974871
0.6475127044108433,0.354833103800662
0.5943803136821937,0.10681016970746463
-0.7165781885739892,0.7135345721501866
0.6668388500873719,-0.30545468294191197
0.456991990797093,0.021369800539093403
0.7495786726971978,-0.4245961266114115
-0.14182508824954593,-0.66802078752218
0.5749123398208373,0.09545412660827232
0.6681063155576776,-0.4281845022598188
-0.7590684025039218,0.3616894552107992
0.6279576786185044,0.45118741680427077
-0.3482755282609801,-0.6023321728776585
0.7373362924957652,-0.4324274568445334
-0.19075326143558807,-1.133912600624004
0.6054248563821905,-0.15073757604804616
-0.7431703567723571,0.11157816972686543
-0.7513949412344487,0.36961235183865815
-0.7133519938432273,0.7140857780915975
0.6276383408010855,0.4504760484933247
-0.7636561664397719,0.3594222190462143
-0.7453163365772493,0.37072943263716074
0.06966503403935587,0.7259497077405002
-0.7184307980618572,0.3657153747186792
-0.19896561204198177,-0.9185542752626455
0.5940479428225038,0.11026710481907312
0.07040190090788995,0.7274000946189749
0.5600537947051527,0.14990589485991482
0.14210415329260595,0.5999342492389308
-0.1267569290468409,-1.0470142237792652
-0.31846499884044777,-1.1370548379728873
0.666003314061095,-0.30593580839290574
0.7443998730024157,-0.4278281400925665
0.5943421976712941,0.10893129760057571
-0.3645018188317245,-0.3379863852392089
-0.9140657257532991,0.0034439136705841644
-0.7553041403893653,0.3635507901153673
-0.7805197877234915,0.35827955799430644
0.6304500024421713,0.45154505983242943
-0.7666321630645097,0.36861998916524674
-0.16472313184890303,-0.6635016808534211
0.5915511582399331,0.1059747663660349
-0.7216235039890012,0.2760822630914922
0.631259669347114,-0.2698421964043488
-0.26489628798455,-1.008947226694984
0.5930934452982526,0.11203326213486772
0.18504879632896337,0.6643171001431435
-0.7073241601171327,0.7191016421396628
0.6218846119583652,0.44734902041248314
-0.7191753125204214,0.7106834871564425
0.07386823888980165,0.7289798500856759
0.5961092772819521,0.1094019962272644
-0.31557545450308655,-0.16251787051833716
0.588671736518424,0.10322408551289738
0.49001079835155775,-0.2819792714412141
-0.7601540261476862,0.362818111619457
0.5813055447718043,0.43290986641558105
0.747002166191012,-0.4275679725615996
0.5958696027872372,0.10846723936093336
0.6436530804705785,0.44873368764391774
0.5852160714576014,0.1006425208265678
0.5470177696234773,-0.15061274547994896
-0.3634249104220051,-0.6208608135801513
-0.6919801393168967,0.6163767765519307
-0.7481851129086374,0.3696035684550586
0.6323840622681478,0.45574762547647496
0.07132259648626949,0.7276427747425063
0.5719608081830403,-0.24638212948427665
-0.759548634370748,0.36479643150722474
0.6344273117835721,-0.821818831178055
-0.7539216280245711,0.36636370993437184
-0.08031937444392068,-0.7893384128267932
0.5527424840763993,-0.1472519265257077
0.5931919301182575,0.108223363210011
0.5936641699129126,0.10676468740923531
0.5916922481723577,0.10579046590917299
0.5890705210795657,0.10490377780465285
0.6548915490448142,0.11181782705261104
0.06861979093725995,0.7253942862970124
0.596156339040468,0.10922999936748848
0.5878205709930708,0.10353707660004466
0.5300975972092639,0.11556370326832802
-0.7475062634307655,0.011833495339548111
-0.3690757764525535,-0.7152773351075112
0.635276211066826,0.4555212555017347
0.5960320661170568,0.10877078662821946
0.5901797432011828,0.10468848317859755
0.5906767131473958,0.10326538320956932
0.5953861166096697,0.10788160728492693
0.10705709775914152,1.0782996558573958
-0.16466865047038295,-0.6715960028841511
-0.24465824066407038,-1.04243422327311
0.0951529412381461,1.0763070063774085
-0.6492329084374557,0.30669415112315745
-0.20021698900972357,-0.6360064679503911
0.58417982082725,0.10216990577669624
-1.0350160223483227,-0.12354274071364142
-0.27257344645447446,-1.0118012511586245
-0.17981139557997405,-1.020382509571577
0.563849248128713,0.15284018365327387
-0.713441743475282,0.7122896521945387
-0.4293721993387605,-0.23788027837807665
-0.8196220102506673,0.3720173684067819
0.5401781526726972,-0.15582394233741426
0.7412005892136044,-0.43102833921516737
-0.07481150984745266,-0.786206522154421
-0.31893487767948314,-0.3850090606231005
-0.5134189935471127,-0.6287395789095875
-0.7534730029029906,0.3656863504984581
0.5877487145264875,0.10313921000765544
0.6663801649560308,-0.3047857438571897
0.076694391193941,0.7330652401876988
0.6299169294183855,0.4522078721871262
-0.7682639107438474,0.3642945498822808
0.5184551333458194,-0.12781425130851323
-0.7197241165085861,0.7106951316031433
0.07493642208994317,0.7300759916988512
0.0748040012572938,0.7323045101507388
0.06839636851299685,0.726848407590498
0.07645588993709684,0.7310260915328503
0.6311161677629509,0.45347563151530124
0.5840643113139752,0.10036484560951806
0.5928996442775323,0.10655671706908318
0.07276583143700599,0.7293701629300947
-0.8156808831033155,0.374658957767698
-0.7578922505496242,0.3623709428862484
0.46047182429131356,0.02279888532020588
-0.08395831031629564,-0.7920050420566627
0.5892724120041535,0.10264850760787134
-0.31991783680769026,-0.38497853522615944
0.07501474827971655,0.7304504547969803
0.07601791565611532,0.7311670040573256
0.6243015590309187,0.449269319163638
-0.7561051742057181,0.362271673710582
-0.8157889379640204,0.3756248971339312
0.13575518561598132,0.6457655961544775
-0.9599231261207817,0.31808384420182456
-0.32478469581169495,-0.636595592993113
0.5167733941036949,0.012392000533547415
0.6073721775415941,-0.5710150839996029
-0.12201368357466255,-1.0440752684884664
-0.14713659250959155,-1.016398235933597
0.4036315175591791,0.13872289141799496
-0.40139393882907104,0.09476449251801852
-0.4191485888320159,-0.22409489636906565
-0.7175243127378663,0.71734835818845
-0.7965194539633695,0.35080213995200415
-0.2993707792550736,-0.3380369355631234
-0.7168482454964,-0.011543126325925746
0.5921819530595822,0.10568503476978972
-0.32071660756703113,-0.3844588738695479
-0.754966509500379,0.3658368202146517
-0.34124737592129745,-0.4017780832992289
0.6219055452501097,0.4520907163195075
-0.3638559559024746,-0.514080005949857
0.5829319725169622,0.09963050887607469
0.23439344920452382,0.19941852801092833
-0.36429075801527966,-0.336902962745207
-0.5196192656231466,-0.9705711336098701
-0.40998722093392503,-0.8792556580440948
-0.7560997167156513,0.3631429675624289
0.6327755735713863,0.4523360708314059
0.6639170312462874,-0.3076376705311652
0.08965495144149976,0.7375268296868623
-0.34262952920048256,-0.2572097729235711
0.07582374594987162,0.7317291579059096
-0.7242394440820634,0.7120503084016937
-0.7575980196248182,0.3623686463336949
0.5921756912432894,0.10680451869981891
0.5938149525898024,0.10765791166012942
-0.1983921259359111,0.08799912355349629
0.6144202282563473,-0.5658231168535051
0.592032946803728,0.10576450858103029
-0.7554997089506112,0.36469526808829145
0.6653889739544365,-0.3040349802820682
0.771830371950625,-0.5215955749069097
0.5890696936554616,0.10290338116527462
0.6286612135029344,0.45024614174170596
-0.46887232782675325,0.013639959899521187
0.6517629357144146,0.10995275817509756
-0.7493379447870424,0.3686320465602918
-0.760461361393038,0.3605832043520576
0.07649193807156718,0.7317676518364353
0.587432807764463,0.10129831249780932
-0.7535024814442977,0.36346587449556933
-0.19731209227369056,0.08966067341796699
0.06838079984031459,0.7259385931189931
0.6626011228712594,-0.30996080468256526
-0.886588969235512,0.28415096644595317
0.5756610936669435,0.09405455359951356
-0.7632549417022652,0.3595930542448178
-0.763249948618328,0.3588819246746402
0.5931563428532995,0.1072635134468162
0.6876972855895933,-0.27268564152445035
-0.2418207564599364,-1.1047883881029856
0.07846245663179569,0.7325927243468313
0.5929901936711559,0.10542883702899639
-0.757975109009053,0.36173613121946324
-0.20991589617333503,-0.996573166135397
-0.3910735710527412,-0.6189106704512819
0.622098890573529,0.44631897231603934
-0.762106161687097,0.359847903757054
-0.7554584211104183,0.3648408715926189
0.06600363594062675,0.7232600395616351
0.5550989867894025,0.14487631619537375
0.7536398639565214,-0.41517604012730447
0.5870568135816832,0.1021655737744149
-0.500849284052287,-0.32786720054826457
-0.16130354737565217,-0.6680631083653309
-0.7520855365610835,0.3688660686116112
-0.7516881077256812,0.3656233115138887
0.13560431841543624,0.7350935330793358
0.6833672917213693,0.4527838723983214
-0.28815284501795907,-0.5157489013002949
0.6048728491505435,0.12384588171730102
0.605871558272763,0.12226774330795989
-0.8006220442597094,0.24095560424551873
0.582920630176621,0.09803475825888616
-1.0436816992936662,0.11925803885177824
-0.8687222696669747,0.15784951822505713
0.6105601504826803,-0.5698893129084769
-0.8857992684162515,0.0004959104510539047
0.6731001115707778,-0.2995539401078242
0.5888346652502234,0.10547275382810736
0.6804145259369585,-0.1741637010882384
-0.14946696895244624,-0.3724643417253094
0.49429395690485073,-0.029832065174228845
-0.3348858937607557,-0.3946186137537904
0.5852528719128098,0.10335217912632419
0.5921789490662306,0.10621648922312013
0.6240758950580148,0.4485992289513244
-0.8103355288574501,0.022287038075450766
0.6284503417672449,0.4506822080017556
-0.7155914262111244,0.7119490530664401
-0.2649350447916011,-1.0598268583363526
0.5861715832664627,0.10239699614241024
0.6244530887102708,-0.2758023274536936
-0.135821961529761,-0.7639271972119598
0.6635847604047189,-0.3075470071522699
0.6231182181509356,0.44582070659154904
0.5840374546811884,0.1006775406734072
0.577624940575044,0.0974556752864967
-0.748162044232187,0.36719291228436557
0.5911068764441516,0.10434452529623647
0.6005427687433322,0.11653216483507114
0.5856319215893233,0.10081070464973804
-0.3483879688162247,-0.6000599543313009
-0.7466529364539896,0.36936225497540154
0.5884091420251303,0.103074410225976
0.7406053495415936,-0.43149131569545107
-0.7181568930777933,0.7161545613329906
-0.9636263718674263,0.31806604795157534
-0.7569426693625461,0.3636324107101525
-0.36544567786694077,-0.3400502442994646
0.7833318268472296,-0.08134208132363044
0.5910805511489206,0.10639898048906996
0.6077822443965666,0.005097833623467718
0.6299219068523372,0.45270181291326217
-0.15508757066859524,-0.37553854102431405
-0.7510263222722492,0.36766801277482486
-0.8522418213954144,0.22023272431228266
-0.7527182532198137,0.3648792483484672
-0.8642253484836389,0.27187035411887206
0.5862542729250051,0.10239469032944634
-0.32448819478820834,-0.3881703433627416
0.5886499541918071,0.105660171796117
0.5403665347091477,-0.5611976045936017
-0.7570684037847963,0.36419796006218363
0.5868045414697449,0.10326960448522535
-0.32951574331920996,-0.3912440639708463
-0.7440854487009926,0.3719740562511149
0.5913596159588947,0.10535047341796897
0.5878405831892743,0.10306338560168007
-0.08561157084038573,-0.792857251381854
-0.16014918687793106,-0.3832277981069643
-0.2623933355150639,-1.0073690732414051
-0.7683217992610774,0.3663135377414528
-0.30342882070362054,-0.48632581746734616
-0.2305169786223572,-0.6650759449973151
-0.3395273775386437,-0.6514989329004677
0.5883930873608112,0.10328150073654371
-0.764576296056938,0.35813837821476757
-0.33736718528556714,-0.3973488351377254
-0.23509407732472004,-0.9049557149232412
-0.7572019485847656,0.36337419346934674
0.5853085923302057,0.10225614734561114
-0.8606795585946543,0.36738228158679964
-0.20419227134155205,-0.24822799386823682
-0.7604079512669579,0.3602204428239878
-0.2561106043598057,-1.0534357569916066
0.5927839342565173,0.1162658426989415
-0.6826829666110272,0.3854621596668434
-0.8182965144825269,0.13874796661635871
-0.8133120966661116,0.5775815010210654
0.10952424414154838,1.0752487577982957
-0.3642417453158805,-0.33746948647280184
0.5365446815575023,0.1278944980511346
-0.3291490354057889,-0.3909213023672713
0.5941583205428016,0.1077280767942411
0.587795188178019,0.10284586539034526
-0.32120264195440873,-0.38567188287629584
0.655499128800636,0.10639378629957638
